year,source_sheet,position_no,supervisor,unit,job_name,job_code,recruit_count,stage,subject,user_type,major_req,edu_req,degree_req,age_req,qualification,exam_category,exam_subcategory,exam_code,exam_method,need_professional_written,need_practical_test,interview_method,ratio,direct_to_written_threshold,consult_phone,notice_url,is_core_it,is_adjacent_digital,it_scope
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,01932,南宁市兴宁区教育局,南宁市兴宁区三塘镇建新小学,小学信息技术教师,1450101932,1,小学,信息技术,实名编制,计算机教育、计算机科学与技术类、教育技术学、现代教育技术硕士、学科教学硕士,本科及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-2867815,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,01987,南宁市兴宁区教育局,南宁市兴桂路小学,小学信息技术教师（聘用教师控制数）,1450101987,1,小学,信息技术,聘用教师控制数,计算机教育、计算机科学与技术类、教育技术学、现代教育技术硕士、学科教学硕士,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-8062983,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02014,南宁市兴宁区教育局,南宁市兴宁区第二初级中学,初中信息技术教师（聘用教师控制数）,1450102014,1,初中,信息技术,聘用教师控制数,计算机教育、计算机科学与技术类、教育技术学、现代教育技术硕士、学科教学硕士,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-2233919,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02032,南宁市兴宁区教育局,南宁市兴宁区兴园路初级中学,初中信息技术教师（聘用教师控制数）,1450102032,1,初中,信息技术,聘用教师控制数,计算机教育、计算机科学与技术类、教育技术学、现代教育技术硕士、学科教学硕士,本科及以上,学士及以上,18-45周岁,具有教师系列中级及以上职称；初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-3301018,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02147,南宁市江南区教育局,南宁市江南区苏圩中学,初中信息技术教师（聘用教师控制数）,1450102147,1,初中,信息技术,聘用教师控制数,计算机科学、计算机技术、计算机软件技术、计算机网络技术、计算机信息技术、计算机科学与技术、计算机科学技术,本科及以上,无要求,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4810932,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02222,南宁市青秀区教育局,南宁市青秀区凤岭北路中学,初中信息技术教师（聘用教师控制数）,1450102222,1,初中,信息技术,聘用教师控制数,计算机技术、电子信息工程、计算机教育,本科及以上,学士及以上,18-30周岁,具有教师系列初级及以上职称；初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02309,南宁市青秀区教育局,南宁市民主路小学,小学信息技术教师（聘用教师控制数）,1450102309,1,小学,信息技术,聘用教师控制数,计算机科学、计算机科学与技术、应用电子技术教育、计算机信息科学、计算机信息工程、计算机信息应用、计算机应用、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02326,南宁市青秀区教育局,南宁市园湖路小学,小学信息技术教师（聘用教师控制数）,1450102326,1,小学,信息技术,聘用教师控制数,光电信息科学与工程、计算机技术、计算机科学技术、计算机科学与技术、电子信息工程、计算机应用技术,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02344,南宁市青秀区教育局,南宁市星湖小学,小学信息技术教师（聘用教师控制数）,1450102344,1,小学,信息技术,聘用教师控制数,教育技术学、计算机科学与技术、信息管理与信息系统、计算机科学技术,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02354,南宁市青秀区教育局,南宁市逸夫小学,小学信息技术教师（聘用教师控制数）,1450102354,2,小学,信息技术,聘用教师控制数,教育技术学、通信工程、电子信息工程、计算机科学与技术、计算机科学技术,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02369,南宁市青秀区教育局,南宁市滨湖路小学,小学信息技术教师（聘用教师控制数）,1450102369,1,小学,信息技术,聘用教师控制数,应用电子技术教育、计算机科学与技术、计算机应用、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02391,南宁市青秀区教育局,南宁市滨湖路小学长虹校区,小学信息技术教师一（聘用教师控制数）,1450102391,1,小学,信息技术,聘用教师控制数,计算机科学与技术、计算机应用、电子信息工程、软件工程、物联网工程、计算机科学技术,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02392,南宁市青秀区教育局,南宁市滨湖路小学长虹校区,小学信息技术教师二（聘用教师控制数）,1450102392,1,小学,信息技术,聘用教师控制数,计算机科学与技术、计算机应用、电子信息工程、软件工程、物联网工程、计算机科学技术,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02411,南宁市青秀区教育局,南宁市滨湖路小学英华校区,小学信息技术教师（聘用教师控制数）,1450102411,1,小学,信息技术,聘用教师控制数,信息工程、电子信息工程、电子科学与技术、电子信息科学与技术、应用电子技术教育、人工智能,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02470,南宁市青秀区教育局,南宁市青秀区埌西小学,小学信息技术教师（聘用教师控制数）,1450102470,1,小学,信息技术,聘用教师控制数,计算机科学与技术、应用电子技术教育、计算机教育、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02519,南宁市青秀区教育局,南宁市桂雅路小学,小学信息技术教师（聘用教师控制数）,1450102519,2,小学,信息技术,聘用教师控制数,电子信息工程、计算机科学、网络工程、计算机应用技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02535,南宁市青秀区教育局,南宁市桂雅路小学开泰校区,小学信息技术教师（聘用教师控制数）,1450102535,1,小学,信息技术,聘用教师控制数,信息工程、电子信息工程、电子科学与技术、电子信息科学与技术、应用电子技术教育、人工智能,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02555,南宁市青秀区教育局,南宁市云景路小学,小学信息技术教师（聘用教师控制数）,1450102555,1,小学,信息技术,聘用教师控制数,计算机科学与技术、计算机应用、电子信息工程、软件工程、物联网工程、计算机科学技术,本科及以上,学士及以上,18-40周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02584,南宁市青秀区教育局,南宁市玉兰路小学,小学信息技术教师一（聘用教师控制数）,1450102584,1,小学,信息技术,聘用教师控制数,电子信息科学与技术、电子信息工程、计算机科学与技术、计算机信息管理、计算机科学技术,本科及以上,学士及以上,18-30周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02585,南宁市青秀区教育局,南宁市玉兰路小学,小学信息技术教师二（聘用教师控制数）,1450102585,1,小学,信息技术,聘用教师控制数,计算机科学与技术、电子信息科学与技术、电子信息工程、计算机信息管理、计算机科学技术,本科及以上,无要求,18-40周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02647,南宁市青秀区教育局,南宁市青秀区荔英小学,小学信息技术教师（聘用教师控制数）,1450102647,1,小学,信息技术,聘用教师控制数,教育技术学、计算机教育、计算机信息科学、计算机信息技术、计算机应用技术,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02652,南宁市青秀区教育局,南宁市青秀区长塘镇中心学校,小学信息技术教师（聘用教师控制数）,1450102652,1,小学,信息技术,聘用教师控制数,计算机科学与技术、计算机应用与维护、计算机科学教育、计算机科学技术,大专及以上,无要求,18-45周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-5826393,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02784,南宁市西乡塘区教育局,南宁市第三十七中学,初中信息技术教师（聘用教师控制数）,1450102784,1,初中,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02805,南宁市西乡塘区教育局,南宁市新阳西路学校,初中信息技术教师（聘用教师控制数）,1450102805,1,初中,信息技术,聘用教师控制数,计算机教育、计算机科学与技术、计算机软件技术、计算机网络技术、计算机信息技术、教育技术学、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02845,南宁市西乡塘区教育局,南宁市卫国小学,小学信息技术教师（聘用教师控制数）,1450102845,1,小学,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02881,南宁市西乡塘区教育局,南宁市西乡塘小学,小学信息技术教师（聘用教师控制数）,1450102881,1,小学,信息技术,聘用教师控制数,信息管理与信息系统、教育技术学、计算机科学与技术、软件工程、网络工程、信息安全、计算机科学技术,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02934,南宁市西乡塘区教育局,南宁市秀厢小学,小学信息技术教师（聘用教师控制数）,1450102934,1,小学,信息技术,聘用教师控制数,教育技术学、计算机教育、计算机科学、计算机科学与技术、计算机技术、计算机科学技术,本科及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02947,南宁市西乡塘区教育局,南宁市桃花源小学,小学信息技术教师（聘用教师控制数）,1450102947,2,小学,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,02989,南宁市西乡塘区教育局,南宁市明天学校,初中信息技术教师（聘用教师控制数）,1450102989,1,初中,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03008,南宁市西乡塘区教育局,南宁市西乡塘区苏卢小学,小学信息技术教师（聘用教师控制数）,1450103008,1,小学,信息技术,聘用教师控制数,教育技术学、计算机教育、计算机科学、计算机科学与技术、计算机技术、计算机科学技术,本科及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03024,南宁市西乡塘区教育局,南宁市罗文学校,初中信息技术教师（聘用教师控制数）,1450103024,1,初中,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03054,南宁市西乡塘区教育局,南宁市龙腾路小学,小学信息技术教师（聘用教师控制数）,1450103054,1,小学,信息技术,聘用教师控制数,计算机科学与技术、信息管理与信息系统、计算机教育、教育技术学、计算机科学技术,本科及以上,无要求,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03068,南宁市西乡塘区教育局,南宁市西乡塘区鲁班路小学,小学信息技术教师（聘用教师控制数）,1450103068,1,小学,信息技术,聘用教师控制数,教育技术学、计算机科学与技术、人工智能、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03107,南宁市西乡塘区教育局,南宁市西乡塘区灵湾小学,小学信息技术教师（聘用教师控制数）,1450103107,1,小学,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3397153,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03207,南宁市邕宁区教育局,南宁市邕宁区第二小学,小学信息技术教师（聘用教师控制数）,1450103207,1,小学,信息技术,聘用教师控制数,计算机应用、计算机科学技术、计算机教育、计算机科学、计算机技术、计算机科学与技术、计算机应用与维护、计算机多媒体技术、教育技术学、计算机信息科学、计算机应用技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4724862,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03215,南宁市邕宁区教育局,南宁市邕宁区第二小学龙岗分校,小学信息技术教师（聘用教师控制数）,1450103215,1,小学,信息技术,聘用教师控制数,计算机应用、计算机科学技术、计算机教育、计算机科学、计算机技术、计算机科学与技术、计算机应用与维护、计算机多媒体技术、教育技术学、计算机信息科学、计算机应用技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4724862,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03244,南宁市邕宁区教育局,南宁市邕宁区康岭路小学,小学信息技术教师（聘用教师控制数）,1450103244,1,小学,信息技术,聘用教师控制数,计算机应用、计算机科学技术、计算机教育、计算机科学、计算机技术、计算机科学与技术、计算机应用与维护、计算机多媒体技术、教育技术学、计算机信息科学、计算机应用技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4724862,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03267,南宁市邕宁区教育局,南宁市邕宁区步云路小学,小学信息技术教师（聘用教师控制数）,1450103267,1,小学,信息技术,聘用教师控制数,计算机应用、计算机科学技术、计算机教育、计算机科学、计算机技术、计算机科学与技术、计算机应用与维护、计算机多媒体技术、教育技术学、计算机信息科学、计算机应用技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4724862,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03299,南宁市邕宁区教育局,南宁市邕宁区百济镇中心学校,小学信息技术教师（聘用教师控制数）,1450103299,1,小学,信息技术,聘用教师控制数,计算机应用、计算机科学技术、计算机教育、计算机科学、计算机技术、计算机科学与技术、计算机应用与维护、计算机多媒体技术、教育技术学、计算机信息科学、计算机应用技术,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4724862,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03318,南宁市良庆区教育局,南宁市第四十六中学,初中信息技术教师（聘用教师控制数）,1450103318,1,初中,信息技术,聘用教师控制数,教育学类、计算机科学与技术类,本科及以上,学士及以上,18-40周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03324,南宁市良庆区教育局,南宁市体强路初级中学,初中信息技术教师（聘用教师控制数）,1450103324,1,初中,信息技术,聘用教师控制数,计算机教育、计算机科学与技术、软件工程、计算机应用与保护、计算机信息与管理、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03352,南宁市良庆区教育局,南宁市百灵路初级中学,初中信息技术教师（聘用教师控制数）,1450103352,1,初中,信息技术,聘用教师控制数,教育技术学、计算机教育、计算机科学技术、软件工程、计算机应用技术,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03375,南宁市良庆区教育局,南宁市良庆区良庆镇新团小学,小学信息技术教师（聘用教师控制数）,1450103375,1,小学,信息技术,聘用教师控制数,教育学类、计算机科学与技术类,大专及以上,无要求,18-40周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03388,南宁市良庆区教育局,南宁市五象小学,小学信息技术教师（聘用教师控制数）,1450103388,1,小学,信息技术,聘用教师控制数,现代教育技术、信息安全、教育技术学、计算机科学与技术、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03393,南宁市良庆区教育局,南宁市百灵路小学,小学信息技术教师（聘用教师控制数）,1450103393,1,小学,信息技术,聘用教师控制数,计算机科学与技术、计算机科学技术、计算机科学、计算机技术、计算机信息科学、计算机应用、计算机应用技术、教育技术学,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03412,南宁市良庆区教育局,南宁市良庆区良玉小学,小学信息技术教师（聘用教师控制数）,1450103412,1,小学,信息技术,聘用教师控制数,计算机教育、计算机科学与教育、计算机应用、电子信息工程、电子与计算机工程,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03428,南宁市良庆区教育局,南宁市良庆区南晓镇中心学校,小学信息技术教师（聘用教师控制数）,1450103428,1,小学,信息技术,聘用教师控制数,教育学类、计算机科学与技术类,大专及以上,无要求,18-40周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03505,南宁高新技术产业开发区管理委员会,南宁市相思湖学校,初中信息技术教师（聘用教师控制数）,1450103505,1,初中,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,本科及以上,无要求,18-30周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03536,南宁高新技术产业开发区管理委员会,南宁市第四十九中学,初中信息技术教师（聘用教师控制数）,1450103536,1,初中,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,无要求,18-30周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03611,南宁高新技术产业开发区管理委员会,南宁市西庄路小学,小学信息技术教师（聘用教师控制数）,1450103611,1,小学,信息技术,聘用教师控制数,计算机科学与技术类、电子商务类、教育技术学,本科及以上,无要求,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03627,南宁高新技术产业开发区管理委员会,南宁市高新二路小学,小学信息技术教师（聘用教师控制数）,1450103627,1,小学,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,本科及以上,无要求,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03636,南宁高新技术产业开发区管理委员会,南宁市西乡塘区北湖小学,小学信息技术教师（聘用教师控制数）,1450103636,1,小学,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03650,南宁高新技术产业开发区管理委员会,南宁市西乡塘区西津小学,小学信息技术教师（聘用教师控制数）,1450103650,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,无要求,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03724,广西-东盟经济技术开发区教育文体局,广西-东盟经济技术开发区（南宁华侨投资区）上平路小学,小学信息技术教师,1450103724,1,小学,信息技术,实名编制,软件工程、计算机网络技术、网络工程、信息安全、数字媒体技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-6336691,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03791,南宁经济技术开发区文体教育局,南宁市江南区槎路小学,小学信息技术教师（聘用教师控制数）,1450103791,1,小学,信息技术,聘用教师控制数,计算机科学技术、计算机教育、计算机科学、计算机技术、计算机科学与技术、教育技术学,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
